-14	75	3.5
-13	75	3.49285714967
-12	75	3.50500000715
-11	75	3.59428571292
-10	75	3.61777775552
-9	75	3.62857140132
-8	75	3.6933333079
-7	75	3.78000002589
-6	75	3.87333334817
-5	75	3.95142861094
-4	75	4.01333332062
-3	75	4.04857138225
-2	75	4.12222213745
-1	75	4.23142855508
0	75	4.36222227944
1	75	4.50571428026
2	75	4.65111105177
3	75	4.80285720825
4	75	4.95555559794
5	75	5.08571420397
6	75	5.17333316803
7	75	5.19142841612
8	75	5.13555542628
9	75	5.07714278357
10	75	5.04222218195
11	75	5
12	75	5
13	75	4.96571431841
14	75	4.86444456312
15	75	4.77000007629
-16	74	3.98000001907
-15	74	3.91304350936
-14	74	3.86181815754
-13	74	3.79387755297
-12	74	3.77142855856
-11	74	3.80408165893
-10	74	3.88571430388
-9	74	3.96734693099
-8	74	4.05238090621
-7	74	4.1387754849
-6	74	4.21587299922
-5	74	4.28571428571
-4	74	4.33492064098
-3	74	4.36938779208
-2	74	4.40952388824
-1	74	4.45714289802
0	74	4.49841269993
1	74	4.56122443141
2	74	4.63174605748
3	74	4.70816333926
4	74	4.80952382466
5	74	4.90204077351
6	74	4.98730152372
7	74	5.02040810488
8	74	4.99523803166
9	74	4.96938771618
10	74	4.93809522901
11	74	4.88979595535
12	74	4.88095242637
13	74	4.82040826642
14	74	4.72539686021
15	74	4.63928559848
-18	73	4.19999980927
-17	73	4.19565213245
-16	73	4.2449275929
-15	73	4.21587299922
-14	73	3.96790126518
-13	73	3.87777784136
-12	73	3.93950621876
-11	73	4.02539680118
-10	73	4.11604927204
-9	73	4.19365068466
-8	73	4.26913586958
-7	73	4.32063498573
-6	73	4.31728396592
-5	73	4.27301587756
-4	73	4.18765434218
-3	73	4.10158731824
-2	73	4.02222223046
-1	73	3.95396826381
0	73	3.8999999894
1	73	3.87777776188
2	73	3.85061729396
3	73	3.85396823807
4	73	3.86666663488
5	73	3.84920630758
6	73	3.82839502523
7	73	3.78730155173
8	73	3.74320985653
9	73	3.69523807934
10	73	3.65555553378
11	73	3.5904761761
12	73	3.54197530393
13	73	3.47936505742
14	73	3.41728392648
15	73	3.34444443385
-57	72	1.10000002384
-56	72	1.20000004768
-54	72	0.137500002049
-53	72	0.10000000149
-19	72	4.35000019073
-18	72	4.55689657145
-17	72	4.57755094645
-16	72	4.31111111717
-15	72	4.06530606017
-14	72	3.95079369772
-13	72	3.89795927612
-12	72	3.87460322229
-11	72	3.86326532461
-10	72	3.82380955181
-9	72	3.77959182798
-8	72	3.78888889343
-7	72	3.83469387463
-6	72	3.84444445656
-5	72	3.79387756756
-4	72	3.71746029929
-3	72	3.64693875215
-2	72	3.60158727661
-1	72	3.57551017586
0	72	3.55238091756
1	72	3.54285710198
2	72	3.53650790169
3	72	3.52857140132
4	72	3.50317460015
5	72	3.45102045488
6	72	3.42063498497
7	72	3.36734696311
8	72	3.31746031746
9	72	3.2530612313
10	72	3.17460315568
11	72	3.08367343825
12	72	2.99365079971
13	72	2.89183676
14	72	2.78730160471
15	72	2.69999997105
-58	71	1.3789473772
