-12	75	2.70000004768
-11	75	2.81304348033
-10	75	3.00666665501
-9	75	3.09999990463
-8	75	3.11111103164
-7	75	3.11142849241
-6	75	3.09999990463
-5	75	3.09999990463
-4	75	3.09999990463
-3	75	3.09999990463
-2	75	3.09999990463
-1	75	3.09999990463
0	75	3.09999990463
1	75	3.09999990463
2	75	3.09999990463
3	75	3.14857140268
4	75	3.20000004768
5	75	3.2542857102
6	75	3.29999995232
7	75	3.3114285401
8	75	3.38666674296
9	75	3.40000009537
10	75	3.40000009537
11	75	3.40000009537
12	75	3.40000009537
13	75	3.40000009537
14	75	3.40000009537
15	75	3.40000009537
-12	74	2.70000004768
-11	74	2.82272729007
-10	74	2.99365079971
-9	74	3.06122443141
-8	74	3.0841269039
-7	74	3.09999990463
-6	74	3.09999990463
-5	74	3.09999990463
-4	74	3.09999990463
-3	74	3.09999990463
-2	74	3.09999990463
-1	74	3.11224482011
0	74	3.11428563935
1	74	3.11428563935
2	74	3.1349205895
3	74	3.19387758994
4	74	3.20634924797
5	74	3.29387750918
6	74	3.30952377547
7	74	3.38775517989
8	74	3.40000009537
9	74	3.40000009537
10	74	3.40634929566
11	74	3.45102045488
12	74	3.49047619956
13	74	3.5
14	74	3.5
15	74	3.49642857483
-13	73	2.70000004768
-12	73	2.78627455468
-11	73	2.86825402578
-10	73	2.83456790889
-9	73	2.8174603326
-8	73	2.86913581837
-7	73	2.92857147399
-6	73	2.96172843156
-5	73	2.96666669846
-4	73	2.98518519931
-3	73	3.00952380044
-2	73	3.03703700171
-1	73	3.04603170213
0	73	3.05925920274
1	73	3.0777777036
2	73	3.09999990463
3	73	3.11587294321
4	73	3.13703699465
5	73	3.16190475131
6	73	3.18888887947
7	73	3.20476190627
8	73	3.21851853088
9	73	3.23333334923
10	73	3.25555558263
11	73	3.28571433113
12	73	3.30987658618
13	73	3.34285718297
14	73	3.36419755441
15	73	3.36666668786
-57	72	0.300000011921
-56	72	0.252380960044
-55	72	0.20000000298
-54	72	0.10000000149
-53	72	0.10000000149
-16	72	2.87500005961
-15	72	2.8294117591
-14	72	2.80857139315
-13	72	2.79428567205
-12	72	2.77142855099
-11	72	2.71224488531
-10	72	2.59523808767
-9	72	2.51632653937
-8	72	2.62857141949
-7	72	2.77142856073
-6	72	2.84126985263
-5	72	2.85918371045
-4	72	2.89047627222
-3	72	2.90000009537
-2	72	2.94444449743
-1	72	3
0	72	3
1	72	3.00204081438
2	72	3.08095230375
3	72	3.09999990463
4	72	3.09999990463
5	72	3.09999990463
6	72	3.09999990463
7	72	3.09999990463
8	72	3.09999990463
9	72	3.09999990463
10	72	3.09999990463
11	72	3.09999990463
12	72	3.11428563935
13	72	3.11428563935
14	72	3.11428563935
15	72	3.11428563935
-57	71	0.416666671633
-56	71	0.418518523375
-55	71	0.413207552343
-54	71	0.337735857463
-53	71	0.327777784318
-52	71	0.394736845634
-51	71	0.355555560853
-24	71	0.899999976158
-23	71	0.899999976158
-18	71	2.8285713877
-17	71	2.95945945946
-16	71	2.96842108275
-15	71	2.98095239912
-14	71	2.97901235686
-13	71	2.93650794786
-12	71	2.88395063083
-11	71	2.79365081257
-10	71	2.6246913804
-9	71	2.3698412653
-8	71	2.55802468459
-7	71	2.76825397734
-6	71	2.82716049383
