-13.5	74.5	2.79999995232
-12.9107142857	74.5803571429	2.8214285544
-11.95625	74.721875	2.87000000477
-11	74.75	3.00285714013
-10	74.75	3.14444443915
-9	74.75	3.27428571837
-8	74.75	3.43777777884
-7	74.75	3.61428571429
-6	74.75	3.81777777672
-5	74.75	4.03999997548
-4	74.75	4.25999999576
-3	74.75	4.49142855236
-2	74.75	4.71333334181
-1	74.75	4.9285714422
0	74.75	5.11555553012
1	74.75	5.28285715921
2	74.75	5.42222222222
3	74.75	5.52857145582
4	74.75	5.5977777799
5	74.75	5.6285714422
6	74.75	5.5977777799
7	74.75	5.52571431569
8	74.75	5.45333330366
9	74.75	5.36285712378
10	74.75	5.24666667514
11	74.75	5.1285714422
12	74.75	5.01111111111
13	74.75	4.87428571156
14	74.75	4.73333334393
14.8125	74.75	4.5850000143
-15.65	73.65	3.0799999237
-14.9510869565	73.777173913	3.03478261699
-13.9568181818	73.9522727273	3.11090912386
-13	74	3.24081632069
-12	74	3.39841269311
-11	74	3.54693877454
-10	74	3.69047620183
-9	74	3.84897957043
-8	74	4.01269840059
-7	74	4.17755102138
-6	74	4.36349204987
-5	74	4.55918368515
-4	74	4.76666666213
-3	74	4.98571427988
-2	74	5.19365079062
-1	74	5.3918367308
0	74	5.57619047922
1	74	5.74897958794
2	74	5.9126984127
3	74	6.07142858116
4	74	6.19682540591
5	74	6.29183672885
6	74	6.28730158579
7	74	6.20000001362
8	74	6.1285714649
9	74	6.04285713118
10	74	5.93968251395
11	74	5.82040814964
12	74	5.71428574456
13	74	5.60408165017
14	74	5.47301584577
14.8125	74	5.33571425506
-17.59375	72.53125	3.59999990463
-16.9423076923	72.8205128205	3.57435899514
-15.9855769231	72.9807692308	3.61282050304
-15	73	3.74126982689
-14	73	3.86790121926
-13	73	4.01746031973
-12	73	4.14567901764
-11	73	4.27619046257
-10	73	4.42222220221
-9	73	4.56984128649
-8	73	4.73827161907
-7	73	4.90634918213
-6	73	5.07037039156
-5	73	5.24761905367
-4	73	5.43827158139
-3	73	5.62222225704
-2	73	5.81111110287
-1	73	5.99523807707
0	73	6.18024695361
1	73	6.34761904913
2	73	6.52222217748
3	73	6.7063492669
4	73	6.85432099707
5	73	6.92698412093
6	73	6.94444443267
7	73	6.93333329095
8	73	6.91234561543
9	73	6.86984123502
10	73	6.81358023632
11	73	6.73015873016
12	73	6.63950618108
13	73	6.52857144674
14	73	6.37407408232
14.8125	73	6.22777774599
-56	71.625	0.5
-53.609375	71.734375	0.275000004098
-53.234375	71.71875	0.20000000298
-19.59375	71.65625	3.87500005961
-18.9239130435	71.7880434783	3.89565211794
-17.9698275862	71.9698275862	4.05862070774
-17	72	4.2877550855
-16	72	4.44920632953
-15	72	4.573469415
-14	72	4.68412700532
-13	72	4.79183672885
-12	72	4.8857142736
-11	72	4.97959181727
-10	72	5.05873010272
-9	72	5.1530611953
-8	72	5.26825401518
-7	72	5.4040817144
-6	72	5.5238095011
-5	72	5.62653049158
-4	72	5.7301587453
-3	72	5.83673471334
-2	72	5.96349202262
-1	72	6.0714285617
0	72	6.10000000303
1	72	6.14489795724
2	72	6.2333333076
3	72	6.28571425652
4	72	6.33174603326
5	72	6.30816331201
6	72	6.26190479975
7	72	6.22653060057
8	72	6.21111111414
9	72	6.19591838486
10	72	6.15714291164
11	72	6.12857151031
12	72	6.1190477023
13	72	6.08775515459
14	72	6.05238097811
14.8125	72	6.01785719394
-56.821969697	70.9242424242	0.899999992414
-55.97	70.965	0.844000001748
-55.0070754717	70.9127358491	0.815094345583
-54.0471698113	71.0448113208	0.715094349856
-53.0451388889	71.0069444444	0.622222238117
-51.9802631579	70.8092105263	0.46052632422
-51.2777777778	70.6666666667	0.177777780427
-23.5	70.5	1.10000002384
-23.125	70.546875	1.10000002384
-20.9166666667	70.5416666667	3.9222222964
-19.8235294118	70.9264705882	4.29215689266
-19	71	4.61428571883
-18	71	4.85061726747
-17	71	5.00476187751
-16	71	5.08641972365
-15	71	5.1349205441
-14	71	5.16419737428
-13	71	5.17936490831
-12	71	5.14814800687
-11	71	5.04126978678
-10	71	4.83456786474
-9	71	4.57142857143
-8	71	4.94938274077
-7	71	5.19047620561
-6	71	5.179012381
-5	71	5.14920636586
-4	71	5.10987655616
-3	71	5.08253968708
-2	71	5.0358024762
-1	71	5.00317456987
0	71	4.97407404582
1	71	4.95238093724
2	71	4.92222219043
3	71	4.91111108992
4	71	4.89629628923
5	71	4.88571428874
6	71	4.86666668786
7	71	4.86666668786
8	71	4.83950617284
9	71	4.82222223282
10	71	4.80246916524
11	71	4.77301589269
12	71	4.72839505584
13	71	4.69206352082
14	71	4.63456789064
14.8125	71	4.57499998146
-56.8365384615	70.0913461538	0.949999988079
-56	70	0.799999994891
-55.053125	69.996875	0.455000011623
-54.4	70.1375	0.330000010133
-52.9921875	70.203125	0.175000002608
-51.9351851852	69.9166666667	0.277777778329
-51.25	69.8522727273	0.427272727544
-23.25	70.375	1.10000002384
-20.8448275862	69.9784482759	4.55172413793
-20	70	5.06031746334
-19	70	5.2693877804
-18	70	5.29682550733
-17	70	5.27551030139
-16	70	5.19999997578
-15	70	5.11020397654
-14	70	5.02857140132
-13	70	4.92040818078
-12	70	4.79523811643
-11	70	4.66326524773
-10	70	4.57460310346
-9	70	4.53673465884
-8	70	4.57936510964
-7	70	4.56734698159
-6	70	4.51111116106
-5	70	4.45918371239
-4	70	4.44285719735
-3	70	4.43673475421
-2	70	4.44285719735
-1	70	4.43061231107
0	70	4.40158739544
1	70	4.39591846661
2	70	4.37142869404
3	70	4.36734706528
4	70	4.34285729272
5	70	4.32040829561
6	70	4.26984127741
7	70	4.21224485125
8	70	4.15555548289
9	70	4.09795911945
10	70	4.03809520177
11	70	3.98775508453
12	70	3.91428570899
13	70	3.82653061224
14	70	3.69047619805
14.8125	70	3.56428572961
-56.7109375	69.0859375	1.46249999106
-55.9855769231	69.0192307692	1.57564102075
-55	69	1.64920633416
-54.0230263158	68.96875	1.82499999827
-53.0338541667	68.9322916667	1.9812500005
-51.9871323529	69.0753676471	1.33529412703
-51.2916666667	69.2708333333	1.01666667064
-23.5	68.5	4.69999980927
-22.8928571429	68.6607142857	4.79523804074
-21.9831730769	68.8028846154	5.19615385166
-20.9809322034	68.968220339	5.33559319932
-20	69	5.47654321459
-19	69	5.40793656546
-18	69	5.16666666667
-17	69	4.94920636737
-16	69	4.77777774834
-15	69	4.64285712772
-14	69	4.52962963081
-13	69	4.42222224341
-12	69	4.3074074027
-11	69	4.20158726072
-10	69	4.13209871009
-9	69	4.09999990463
-8	69	4.10740730498
-7	69	4.13015860603
-6	69	4.13333320618
-5	69	4.14126970655
-4	69	4.15555546019
-3	69	4.15873010575
-2	69	4.15061722273
-1	69	4.14126975953
0	69	4.13333325916
1	69	4.12539675879
2	69	4.12222215864
