-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9294117478762353,0.9836734654951836,1.0,1.0234375055875,1.053125012665,1.0656250156450007,1.056250013410001,1.0718750171350013,1.107812525702502,1.1343750301725013,1.2203125171349993,1.3140624966474999,1.4281249865899992,1.535937501117501,1.6187500059600006,1.646875016390001,1.6421875189975017,1.639062512665001,1.6875000055874991,1.7609374988825004,1.823437495157501,1.8843749929224995,1.9156249891974992,1.9437499865899996,1.9531249888249997,1.973437480628906,1.9749999791387498,1.9749999791387498,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8499999940395,0.8756756605327838,0.9224489611021225,0.9843749962746875,1.0015625003725,1.043750010430001,1.0828125197425011,1.1109375264475019,1.1421875338975012,1.1796875297999996,1.2406250089399997,1.3343749959024995,1.47343749553,1.6468749959025002,1.8093749899414062,1.942187478765312,1.9953124653546868,1.968749970198124,1.8921874742975007,1.8437499627499976,1.8453124631224969,1.8843749724349996,1.8999999761600008,1.9109374787675004,1.9187499806300001,1.9499999880799994,2.0,2.0046874955295313,2.0124999880787495,2.0031249932943744,1.9656249918049995,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.9874999672181253,2.482353000081176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95249998867505,0.940322566416871,0.9718749932944375,0.9984374996274687,1.0,1.0578125137825007,1.1000000238400012,1.1078125257025013,1.2000000458175006,1.2718749940399998,1.4093749802574993,1.5875000078225006,1.806249992922031,2.053124977275625,2.2843749914315628,2.4359375052145302,2.4312500096859373,2.2546875141557816,2.0953124687057825,2.0468749757857805,2.0765624847265616,2.1156249884518745,2.171874996275001,2.21875,2.267187494784219,2.287499994038751,2.2999999821175012,2.2999999821175012,2.2999999821175012,2.299999982118125,2.281249999999375,2.2453124895687493,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.638709637425484,2.6199999809267505,1.326315798256842,0.6837209352226512,1.1333332955868334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9388888743187778,1.0421875100575009,1.0875000208600012,1.0875000208600012,1.0765625182525012,1.0750000178800012,1.0828125197425011,1.1000000238400012,1.1031250245850013,1.1312500312900007,1.1953125242125007,1.3953124750424992,1.617187526075001,1.8343749754149992,2.103124974294219,2.4375000000007816,2.720312483608594,2.7718749791399993,2.5328124910585945,2.459374997766406,2.6687499955301566,2.875000007450781,2.9671875163907817,2.9515625089404702,2.885937485843124,2.86874998733297,2.868749987334064,2.884375017136252,2.875000029802501,2.8734375275673445,2.8296875096865617,2.768750004470935,2.7031249776473465,2.6390624977620316,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.5666667620366668,2.2821428860946416,1.2241379330893447,1.2733333190293334,1.1806451428335485,0.9108108088786487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10000000149,0.10000000149,-1.0,-1.0,0.9866666634876,1.0629032408023238,1.1750000268199998,1.2328125014899989,1.2640624940400007,1.2718749940400005,1.2609375026075005,1.2500000000000002,1.2406250089400002,1.2484375014900002,1.2640624884525007,1.3390624877074995,1.5156250037249996,1.7125000134100004,1.921874979512344,2.151562478391095,2.3796875178834362,2.6046874783918756,2.829687502237031,3.109375,3.4265624955289065,3.7171875052168755,3.90625002607781,3.879687555136089,3.693749986588437,3.4921875000001577,3.3265625275692168,3.2281249947839075,3.164062496271405,3.101562406865159,3.059374943374064,2.9671875312932796,2.8562500327856255,2.7593749910599987,2.68750002979875,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.70000004768,3.616216182706488,3.1057142802637148,2.504347801207827,1.3342857122422855,0.872549021944863,0.699999988079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.00833333532,1.0590909231781824,1.1421875338975007,1.2390625029799989,1.3390624672200002,1.4343749843549989,1.5078125018625,1.5625000055875005,1.5953125078225017,1.6093750111750027,1.5875000059600024,1.5656250007450003,1.5734375026075007,1.6453125104300006,1.79374999553,2.012499976902969,2.2703124936671872,2.5109374970199996,2.7125000059606257,2.9124999903137505,3.1671875044709368,3.5093749761573467,3.7156250253296865,3.7781249806303108,3.8203125372542193,3.7921875156464067,3.693749990313596,3.518750000744685,3.3234375081982805,3.1921875067029712,3.123437453058596,3.0437499582756242,2.9375000596062475,2.87343755737234,2.846874997022809,2.8625000081976553,2.850000035019531,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.6742856638762857,3.921875018627655,3.7453125193721863,2.5180327872757364,1.2882352962208825,0.6000000059605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3399999618560001,1.390909064901818,1.4000000114785183,1.335714272091428,1.2476190404292062,1.2656249888249993,1.2749999761599986,1.3312499597699998,1.4468749873349998,1.5906250216049997,1.7718749940399998,1.962499972433438,2.1265624817440627,2.2421874739248424,2.2734375037273455,2.2312499955307805,2.1765624694539043,2.1640624776487494,2.19843747839406,2.298437520862811,2.4656250216075,2.717187486588126,2.996874995529531,3.2171874865885943,3.367187537254219,3.443749994039374,3.462499976157499,3.4499999880787486,3.40156248956922,3.339062497019845,3.256250005215781,3.173437487333908,3.090624976901718,3.0437499620009376,3.0093749910590626,3.0374999642362535,3.0390624627460965,3.0562499463543773,3.0593749396487513,2.7619047543360318,2.600000020933661,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.374603176874127,3.581250004470937,3.3953125104306245,3.2222222752027774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.39999997616,1.5333333412799999,1.5787234001974468,1.725423725985085,1.7890624981375005,1.7812500037250005,1.6968750022349999,1.5921875070775007,1.5015625003724995,1.478124994784999,1.5234375055875002,1.5953125227225031,1.6656250264475012,1.7703124806299972,1.8999999761600008,2.0343749672165625,2.1531249731750006,2.235937505959689,2.2890624627499983,2.299999952319998,2.3406250104340627,2.398437593134843,2.4000000953699994,2.4375000596062493,2.5203124843532807,2.632812477646719,2.7796874940393765,2.853124991059063,2.856249988078749,2.84999999403875,2.8406250029796873,2.8187499940393734,2.804687518626716,2.809375032783746,2.8359375186292177,2.8843750692931236,2.9406250566259358,3.004687495529531,3.099999904630003,3.099999904630003,3.09062491357094,2.928125016392187,2.582539675728413,2.279591866901021,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.472222155995556,2.646874994039375,2.5484374929215625,2.3218749985098444,2.099999980926001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.70000004768,1.715384620886154,1.914285688174286,1.7811320660243395,1.956249982118437,2.1437499895693746,2.2578124999999996,2.2624999955303107,2.082258028366613,1.8078431311778427,1.4213114742373114,1.2819672236670492,1.3063492122144607,1.4745762732067795,1.5440678273193245,1.5870370290903706,1.4553571279573927,1.3870967616968226,1.6093749944124685,1.8437499869610934,2.0156249664718757,2.1499999761557818,2.2390625104300015,2.2874999642399985,2.3078124634957793,2.312499970201248,2.3265624903176545,2.3515625260801554,2.39218753949047,2.4156250208634398,2.434375025333439,2.456250041724374,2.462500035763749,2.4859375134114052,2.518749982118125,2.5515624508248442,2.6187499314518767,2.704687528309376,2.793749980630936,2.8812500573721875,2.960937537253904,3.014062486588594,3.0312499701968747,2.9125000089417186,2.187931046402588,1.657142886094238,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.70000004768,1.8565217204721747,1.773437490686562,1.5015624929224998,1.2281250078225003,0.9294117490452353,0.662500001490125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.39999997616,1.6250000298,1.6450000166879999,1.8666666569533332,1.9934782515400005,2.170370366838889,2.2898304967549152,2.384374996646405,2.4937499910587504,2.5749999918046895,2.6453124955303133,2.685937501490157,2.6562499739221894,2.467241373554138,2.1846154011214614,1.0095237890882858,1.0700000226481001,1.0529412101274116,0.800000011921,-1.0,-1.0,-1.0,-1.0,0.662500001490125,1.2022727186037725,1.671875011175,1.940624972806406,2.1078124530589064,2.215625029054846,2.285937465729998,2.307812463495778,2.321874983612184,2.3249999880824967,2.3249999880824967,2.3249999880824967,2.3343750014934352,2.3468750193746866,2.392187584194218,2.4171875789782815,2.4656250327834375,2.515624985098439,2.582812454549843,2.684374958275313,2.810937497763439,2.9359375089403126,3.0312500037259364,3.0906250029796865,3.129687495527968,3.028124980627657,2.409677442043547,1.100000011068357,-1.0,-1.0,
